Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) description,defectFixed,defectType,lifecycle:transition,numberRepairs,phoneType
642,Inform User,System,1970/01/14 14:18:00.000,1970/01/14 14:18:00.000,Variant 3,3,Simulated process instance,,,complete,,
642,Archive Repair,System,1970/01/14 14:26:00.000,1970/01/14 14:26:00.000,Variant 3,3,Simulated process instance,true,,complete,1,
643,Register,System,1970/01/15 10:11:00.000,1970/01/15 10:11:00.000,Variant 2,2,Simulated process instance,,,complete,,
643,Analyze Defect,Tester1,1970/01/15 10:11:00.000,1970/01/15 10:16:00.000,Variant 2,2,Simulated process instance,,7,complete,,T1
643,Repair (Complex),SolverC1,1970/01/15 10:23:00.000,1970/01/15 10:38:00.000,Variant 2,2,Simulated process instance,,,complete,,
643,Test Repair,Tester6,1970/01/15 10:38:00.000,1970/01/15 10:43:00.000,Variant 2,2,Simulated process instance,true,,complete,0,
643,Inform User,System,1970/01/15 11:04:00.000,1970/01/15 11:04:00.000,Variant 2,2,Simulated process instance,,,complete,,
643,Archive Repair,System,1970/01/15 11:04:00.000,1970/01/15 11:04:00.000,Variant 2,2,Simulated process instance,true,,complete,0,
644,Register,System,1970/01/14 09:21:00.000,1970/01/14 09:21:00.000,Variant 5,5,Simulated process instance,,,complete,,
644,Analyze Defect,Tester3,1970/01/14 09:21:00.000,1970/01/14 09:26:00.000,Variant 5,5,Simulated process instance,,1,complete,,T1
644,Repair (Simple),SolverS2,1970/01/14 09:40:00.000,1970/01/14 09:54:00.000,Variant 5,5,Simulated process instance,,,complete,,
644,Inform User,System,1970/01/14 09:48:00.000,1970/01/14 09:48:00.000,Variant 5,5,Simulated process instance,,,complete,,
644,Test Repair,Tester2,1970/01/14 09:54:00.000,1970/01/14 10:04:00.000,Variant 5,5,Simulated process instance,true,,complete,1,
644,Archive Repair,System,1970/01/14 10:09:00.000,1970/01/14 10:09:00.000,Variant 5,5,Simulated process instance,true,,complete,1,
645,Register,System,1970/01/15 20:39:00.000,1970/01/15 20:39:00.000,Variant 3,3,Simulated process instance,,,complete,,
645,Analyze Defect,Tester2,1970/01/15 20:39:00.000,1970/01/15 20:48:00.000,Variant 3,3,Simulated process instance,,6,complete,,T3
645,Repair (Simple),SolverS2,1970/01/15 21:13:00.000,1970/01/15 21:24:00.000,Variant 3,3,Simulated process instance,,,complete,,
645,Test Repair,Tester5,1970/01/15 21:24:00.000,1970/01/15 21:33:00.000,Variant 3,3,Simulated process instance,true,,complete,1,
645,Inform User,System,1970/01/15 21:28:00.000,1970/01/15 21:28:00.000,Variant 3,3,Simulated process instance,,,complete,,
645,Archive Repair,System,1970/01/15 21:42:00.000,1970/01/15 21:42:00.000,Variant 3,3,Simulated process instance,true,,complete,1,
646,Register,System,1970/01/14 17:53:00.000,1970/01/14 17:53:00.000,Variant 1,1,Simulated process instance,,,complete,,
646,Analyze Defect,Tester3,1970/01/14 17:53:00.000,1970/01/14 18:03:00.000,Variant 1,1,Simulated process instance,,8,complete,,T2
646,Repair (Complex),SolverC3,1970/01/14 18:19:00.000,1970/01/14 19:00:00.000,Variant 1,1,Simulated process instance,,,complete,,
646,Inform User,System,1970/01/14 18:41:00.000,1970/01/14 18:41:00.000,Variant 1,1,Simulated process instance,,,complete,,
646,Test Repair,Tester2,1970/01/14 19:00:00.000,1970/01/14 19:10:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
646,Archive Repair,System,1970/01/14 19:15:00.000,1970/01/14 19:15:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
647,Register,System,1970/01/15 14:36:00.000,1970/01/15 14:36:00.000,Variant 19,19,Simulated process instance,,,complete,,
647,Analyze Defect,Tester3,1970/01/15 14:36:00.000,1970/01/15 14:44:00.000,Variant 19,19,Simulated process instance,,10,complete,,T2
647,Repair (Complex),SolverC1,1970/01/15 14:50:00.000,1970/01/15 15:05:00.000,Variant 19,19,Simulated process instance,,,complete,,
647,Test Repair,Tester5,1970/01/15 15:05:00.000,1970/01/15 15:13:00.000,Variant 19,19,Simulated process instance,false,,complete,0,
647,Restart Repair,System,1970/01/15 15:18:00.000,1970/01/15 15:18:00.000,Variant 19,19,Simulated process instance,,,complete,,
647,Repair (Complex),SolverC1,1970/01/15 15:18:00.000,1970/01/15 15:37:00.000,Variant 19,19,Simulated process instance,,,complete,,
647,Inform User,System,1970/01/15 15:24:00.000,1970/01/15 15:24:00.000,Variant 19,19,Simulated process instance,,,complete,,
647,Test Repair,Tester2,1970/01/15 15:37:00.000,1970/01/15 15:45:00.000,Variant 19,19,Simulated process instance,true,,complete,0,
647,Archive Repair,System,1970/01/15 15:51:00.000,1970/01/15 15:51:00.000,Variant 19,19,Simulated process instance,true,,complete,0,
648,Register,System,1970/01/15 23:13:00.000,1970/01/15 23:13:00.000,Variant 2,2,Simulated process instance,,,complete,,
648,Analyze Defect,Tester1,1970/01/15 23:13:00.000,1970/01/15 23:22:00.000,Variant 2,2,Simulated process instance,,6,complete,,T3
648,Repair (Complex),SolverC1,1970/01/15 23:40:00.000,1970/01/15 23:53:00.000,Variant 2,2,Simulated process instance,,,complete,,
648,Test Repair,Tester2,1970/01/15 23:53:00.000,1970/01/16 00:03:00.000,Variant 2,2,Simulated process instance,true,,complete,0,
648,Inform User,System,1970/01/16 00:08:00.000,1970/01/16 00:08:00.000,Variant 2,2,Simulated process instance,,,complete,,
648,Archive Repair,System,1970/01/16 00:10:00.000,1970/01/16 00:10:00.000,Variant 2,2,Simulated process instance,true,,complete,0,
649,Register,System,1970/01/15 04:38:00.000,1970/01/15 04:38:00.000,Variant 5,5,Simulated process instance,,,complete,,
649,Analyze Defect,Tester5,1970/01/15 04:38:00.000,1970/01/15 04:48:00.000,Variant 5,5,Simulated process instance,,6,complete,,T3
649,Repair (Simple),SolverS3,1970/01/15 05:06:00.000,1970/01/15 05:20:00.000,Variant 5,5,Simulated process instance,,,complete,,
649,Inform User,System,1970/01/15 05:14:00.000,1970/01/15 05:14:00.000,Variant 5,5,Simulated process instance,,,complete,,
649,Test Repair,Tester2,1970/01/15 05:20:00.000,1970/01/15 05:25:00.000,Variant 5,5,Simulated process instance,true,,complete,1,
649,Archive Repair,System,1970/01/15 05:32:00.000,1970/01/15 05:32:00.000,Variant 5,5,Simulated process instance,true,,complete,1,
65,Register,System,1970/01/03 17:50:00.000,1970/01/03 17:50:00.000,Variant 1,1,Simulated process instance,,,complete,,
65,Analyze Defect,Tester1,1970/01/03 17:50:00.000,1970/01/03 17:55:00.000,Variant 1,1,Simulated process instance,,5,complete,,T3
65,Repair (Complex),SolverC1,1970/01/03 18:15:00.000,1970/01/03 18:33:00.000,Variant 1,1,Simulated process instance,,,complete,,
65,Inform User,System,1970/01/03 18:16:00.000,1970/01/03 18:16:00.000,Variant 1,1,Simulated process instance,,,complete,,
65,Test Repair,Tester4,1970/01/03 18:33:00.000,1970/01/03 18:38:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
65,Archive Repair,System,1970/01/03 18:47:00.000,1970/01/03 18:47:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
650,Register,System,1970/01/15 16:26:00.000,1970/01/15 16:26:00.000,Variant 2,2,Simulated process instance,,,complete,,
650,Analyze Defect,Tester5,1970/01/15 16:26:00.000,1970/01/15 16:34:00.000,Variant 2,2,Simulated process instance,,7,complete,,T3
650,Repair (Complex),SolverC2,1970/01/15 16:35:00.000,1970/01/15 16:52:00.000,Variant 2,2,Simulated process instance,,,complete,,
650,Test Repair,Tester3,1970/01/15 16:52:00.000,1970/01/15 17:00:00.000,Variant 2,2,Simulated process instance,true,,complete,0,
650,Inform User,System,1970/01/15 17:23:00.000,1970/01/15 17:23:00.000,Variant 2,2,Simulated process instance,,,complete,,
650,Archive Repair,System,1970/01/15 17:23:00.000,1970/01/15 17:23:00.000,Variant 2,2,Simulated process instance,true,,complete,0,
651,Register,System,1970/01/15 03:21:00.000,1970/01/15 03:21:00.000,Variant 1,1,Simulated process instance,,,complete,,
651,Analyze Defect,Tester4,1970/01/15 03:21:00.000,1970/01/15 03:31:00.000,Variant 1,1,Simulated process instance,,10,complete,,T2
651,Repair (Complex),SolverC3,1970/01/15 03:39:00.000,1970/01/15 04:27:00.000,Variant 1,1,Simulated process instance,,,complete,,
651,Inform User,System,1970/01/15 03:55:00.000,1970/01/15 03:55:00.000,Variant 1,1,Simulated process instance,,,complete,,
651,Test Repair,Tester4,1970/01/15 04:27:00.000,1970/01/15 04:35:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
651,Archive Repair,System,1970/01/15 04:43:00.000,1970/01/15 04:43:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
652,Register,System,1970/01/15 11:41:00.000,1970/01/15 11:41:00.000,Variant 2,2,Simulated process instance,,,complete,,
652,Analyze Defect,Tester6,1970/01/15 11:41:00.000,1970/01/15 11:46:00.000,Variant 2,2,Simulated process instance,,9,complete,,T1
652,Repair (Complex),SolverC2,1970/01/15 12:10:00.000,1970/01/15 12:26:00.000,Variant 2,2,Simulated process instance,,,complete,,
652,Test Repair,Tester6,1970/01/15 12:26:00.000,1970/01/15 12:36:00.000,Variant 2,2,Simulated process instance,true,,complete,0,
652,Inform User,System,1970/01/15 12:35:00.000,1970/01/15 12:35:00.000,Variant 2,2,Simulated process instance,,,complete,,
652,Archive Repair,System,1970/01/15 12:43:00.000,1970/01/15 12:43:00.000,Variant 2,2,Simulated process instance,true,,complete,0,
653,Register,System,1970/01/14 14:00:00.000,1970/01/14 14:00:00.000,Variant 3,3,Simulated process instance,,,complete,,
653,Analyze Defect,Tester1,1970/01/14 14:00:00.000,1970/01/14 14:05:00.000,Variant 3,3,Simulated process instance,,2,complete,,T3
653,Repair (Simple),SolverS3,1970/01/14 14:06:00.000,1970/01/14 14:23:00.000,Variant 3,3,Simulated process instance,,,complete,,
653,Test Repair,Tester3,1970/01/14 14:23:00.000,1970/01/14 14:33:00.000,Variant 3,3,Simulated process instance,true,,complete,1,
653,Inform User,System,1970/01/14 14:53:00.000,1970/01/14 14:53:00.000,Variant 3,3,Simulated process instance,,,complete,,
653,Archive Repair,System,1970/01/14 14:53:00.000,1970/01/14 14:53:00.000,Variant 3,3,Simulated process instance,true,,complete,1,
654,Register,System,1970/01/15 09:58:00.000,1970/01/15 09:58:00.000,Variant 1,1,Simulated process instance,,,complete,,
654,Analyze Defect,Tester5,1970/01/15 09:58:00.000,1970/01/15 10:08:00.000,Variant 1,1,Simulated process instance,,9,complete,,T1
654,Repair (Complex),SolverC3,1970/01/15 10:19:00.000,1970/01/15 11:03:00.000,Variant 1,1,Simulated process instance,,,complete,,
654,Inform User,System,1970/01/15 10:31:00.000,1970/01/15 10:31:00.000,Variant 1,1,Simulated process instance,,,complete,,
654,Test Repair,Tester4,1970/01/15 11:03:00.000,1970/01/15 11:09:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
654,Archive Repair,System,1970/01/15 11:17:00.000,1970/01/15 11:17:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
655,Register,System,1970/01/15 13:07:00.000,1970/01/15 13:07:00.000,Variant 1,1,Simulated process instance,,,complete,,
655,Analyze Defect,Tester5,1970/01/15 13:07:00.000,1970/01/15 13:17:00.000,Variant 1,1,Simulated process instance,,10,complete,,T1
655,Repair (Complex),SolverC3,1970/01/15 13:28:00.000,1970/01/15 14:11:00.000,Variant 1,1,Simulated process instance,,,complete,,
655,Inform User,System,1970/01/15 13:46:00.000,1970/01/15 13:46:00.000,Variant 1,1,Simulated process instance,,,complete,,
655,Test Repair,Tester3,1970/01/15 14:11:00.000,1970/01/15 14:17:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
655,Archive Repair,System,1970/01/15 14:23:00.000,1970/01/15 14:23:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
656,Register,System,1970/01/15 19:13:00.000,1970/01/15 19:13:00.000,Variant 1,1,Simulated process instance,,,complete,,
656,Analyze Defect,Tester6,1970/01/15 19:13:00.000,1970/01/15 19:18:00.000,Variant 1,1,Simulated process instance,,10,complete,,T1
656,Repair (Complex),SolverC3,1970/01/15 19:26:00.000,1970/01/15 20:09:00.000,Variant 1,1,Simulated process instance,,,complete,,
656,Inform User,System,1970/01/15 19:53:00.000,1970/01/15 19:53:00.000,Variant 1,1,Simulated process instance,,,complete,,
656,Test Repair,Tester6,1970/01/15 20:09:00.000,1970/01/15 20:14:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
656,Archive Repair,System,1970/01/15 20:24:00.000,1970/01/15 20:24:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
657,Register,System,1970/01/14 20:57:00.000,1970/01/14 20:57:00.000,Variant 1,1,Simulated process instance,,,complete,,
657,Analyze Defect,Tester2,1970/01/14 20:57:00.000,1970/01/14 21:04:00.000,Variant 1,1,Simulated process instance,,7,complete,,T3
657,Repair (Complex),SolverC3,1970/01/14 21:24:00.000,1970/01/14 22:11:00.000,Variant 1,1,Simulated process instance,,,complete,,
657,Inform User,System,1970/01/14 21:46:00.000,1970/01/14 21:46:00.000,Variant 1,1,Simulated process instance,,,complete,,
657,Test Repair,Tester5,1970/01/14 22:11:00.000,1970/01/14 22:20:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
657,Archive Repair,System,1970/01/14 22:25:00.000,1970/01/14 22:25:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
658,Register,System,1970/01/14 22:11:00.000,1970/01/14 22:11:00.000,Variant 11,11,Simulated process instance,,,complete,,
658,Analyze Defect,Tester2,1970/01/14 22:11:00.000,1970/01/14 22:20:00.000,Variant 11,11,Simulated process instance,,2,complete,,T3
658,Repair (Simple),SolverS1,1970/01/14 22:26:00.000,1970/01/14 22:31:00.000,Variant 11,11,Simulated process instance,,,complete,,
658,Test Repair,Tester5,1970/01/14 22:31:00.000,1970/01/14 22:38:00.000,Variant 11,11,Simulated process instance,false,,complete,1,
658,Restart Repair,System,1970/01/14 22:44:00.000,1970/01/14 22:44:00.000,Variant 11,11,Simulated process instance,,,complete,,
658,Repair (Simple),SolverS2,1970/01/14 22:44:00.000,1970/01/14 22:58:00.000,Variant 11,11,Simulated process instance,,,complete,,
658,Test Repair,Tester2,1970/01/14 22:58:00.000,1970/01/14 23:05:00.000,Variant 11,11,Simulated process instance,true,,complete,2,
658,Inform User,System,1970/01/14 23:09:00.000,1970/01/14 23:09:00.000,Variant 11,11,Simulated process instance,,,complete,,
658,Archive Repair,System,1970/01/14 23:10:00.000,1970/01/14 23:10:00.000,Variant 11,11,Simulated process instance,true,,complete,2,
659,Register,System,1970/01/15 14:48:00.000,1970/01/15 14:48:00.000,Variant 2,2,Simulated process instance,,,complete,,
659,Analyze Defect,Tester3,1970/01/15 14:48:00.000,1970/01/15 14:57:00.000,Variant 2,2,Simulated process instance,,10,complete,,T2
659,Repair (Complex),SolverC2,1970/01/15 15:07:00.000,1970/01/15 15:25:00.000,Variant 2,2,Simulated process instance,,,complete,,
659,Test Repair,Tester1,1970/01/15 15:25:00.000,1970/01/15 15:32:00.000,Variant 2,2,Simulated process instance,true,,complete,0,
659,Inform User,System,1970/01/15 15:32:00.000,1970/01/15 15:32:00.000,Variant 2,2,Simulated process instance,,,complete,,
659,Archive Repair,System,1970/01/15 15:40:00.000,1970/01/15 15:40:00.000,Variant 2,2,Simulated process instance,true,,complete,0,
66,Register,System,1970/01/04 00:45:00.000,1970/01/04 00:45:00.000,Variant 2,2,Simulated process instance,,,complete,,
66,Analyze Defect,Tester5,1970/01/04 00:45:00.000,1970/01/04 00:53:00.000,Variant 2,2,Simulated process instance,,5,complete,,T3
66,Repair (Complex),SolverC2,1970/01/04 00:55:00.000,1970/01/04 01:06:00.000,Variant 2,2,Simulated process instance,,,complete,,
66,Test Repair,Tester1,1970/01/04 01:06:00.000,1970/01/04 01:11:00.000,Variant 2,2,Simulated process instance,true,,complete,0,
66,Inform User,System,1970/01/04 01:11:00.000,1970/01/04 01:11:00.000,Variant 2,2,Simulated process instance,,,complete,,
66,Archive Repair,System,1970/01/04 01:16:00.000,1970/01/04 01:16:00.000,Variant 2,2,Simulated process instance,true,,complete,0,
660,Register,System,1970/01/15 06:48:00.000,1970/01/15 06:48:00.000,Variant 5,5,Simulated process instance,,,complete,,
660,Analyze Defect,Tester3,1970/01/15 06:48:00.000,1970/01/15 06:54:00.000,Variant 5,5,Simulated process instance,,4,complete,,T3
660,Repair (Simple),SolverS3,1970/01/15 07:18:00.000,1970/01/15 07:29:00.000,Variant 5,5,Simulated process instance,,,complete,,
660,Inform User,System,1970/01/15 07:25:00.000,1970/01/15 07:25:00.000,Variant 5,5,Simulated process instance,,,complete,,
660,Test Repair,Tester1,1970/01/15 07:29:00.000,1970/01/15 07:38:00.000,Variant 5,5,Simulated process instance,true,,complete,1,
660,Archive Repair,System,1970/01/15 07:46:00.000,1970/01/15 07:46:00.000,Variant 5,5,Simulated process instance,true,,complete,1,
661,Register,System,1970/01/15 18:13:00.000,1970/01/15 18:13:00.000,Variant 3,3,Simulated process instance,,,complete,,
661,Analyze Defect,Tester1,1970/01/15 18:13:00.000,1970/01/15 18:20:00.000,Variant 3,3,Simulated process instance,,1,complete,,T3
661,Repair (Simple),SolverS2,1970/01/15 18:46:00.000,1970/01/15 18:59:00.000,Variant 3,3,Simulated process instance,,,complete,,
661,Test Repair,Tester1,1970/01/15 18:59:00.000,1970/01/15 19:08:00.000,Variant 3,3,Simulated process instance,true,,complete,1,
661,Inform User,System,1970/01/15 19:00:00.000,1970/01/15 19:00:00.000,Variant 3,3,Simulated process instance,,,complete,,
661,Archive Repair,System,1970/01/15 19:17:00.000,1970/01/15 19:17:00.000,Variant 3,3,Simulated process instance,true,,complete,1,
662,Register,System,1970/01/15 17:23:00.000,1970/01/15 17:23:00.000,Variant 1,1,Simulated process instance,,,complete,,
662,Analyze Defect,Tester6,1970/01/15 17:23:00.000,1970/01/15 17:28:00.000,Variant 1,1,Simulated process instance,,7,complete,,T3
662,Repair (Complex),SolverC2,1970/01/15 17:32:00.000,1970/01/15 17:49:00.000,Variant 1,1,Simulated process instance,,,complete,,
662,Inform User,System,1970/01/15 17:43:00.000,1970/01/15 17:43:00.000,Variant 1,1,Simulated process instance,,,complete,,
662,Test Repair,Tester1,1970/01/15 17:49:00.000,1970/01/15 17:59:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
662,Archive Repair,System,1970/01/15 18:06:00.000,1970/01/15 18:06:00.000,Variant 1,1,Simulated process instance,true,,complete,0,
663,Register,System,1970/01/15 00:39:00.000,1970/01/15 00:39:00.000,Variant 1,1,Simulated process instance,,,complete,,
663,Analyze Defect,Tester1,1970/01/15 00:39:00.000,1970/01/15 00:45:00.000,Variant 1,1,Simulated process instance,,9,complete,,T2
663,Repair (Complex),SolverC3,1970/01/15 00:54:00.000,1970/01/15 01:36:00.000,Variant 1,1,Simulated process instance,,,complete,,
663,Inform User,System,1970/01/15 01:30:00.000,1970/01/15 01:30:00.000,Variant 1,1,Simulated process instance,,,complete,,
